source,cell,cls,documented,dist_km,gate_km,gated_out,mcut,window,n_post,n_bg,lam_bg_per_day,expected,RR,p_cell,n_null,null_mean,null_p95,sig_primary_Pa,sig_secondary_Pa,sig_primary_Mw_Pa,p_familywise,p_WY_family,p_WY_within_source,p_familywise_within_source
ridgecrest,geysers,A,True,572.3907287667753,100.0,False,1.5,1d,2,301,3.3444444444444446,3.3444444444444446,0.5980066445182725,0.6115107913669064,972,1.0413385827543875,2.6364319450407887,22332.375046765635,132016.97230265,22332.375046765635,1.0,1.0,1.0,1.0
ridgecrest,geysers,A,True,572.3907287667753,100.0,False,2.5,5d,0,25,0.2777777777777778,1.3888888888888888,0.0,1.0,972,1.2227772737550422,4.909090909090909,22332.375046765635,132016.97230265,22332.375046765635,1.0,1.0,1.0,1.0
ridgecrest,geysers,A,True,572.3907287667753,100.0,False,2.5,1d,0,25,0.2777777777777778,0.2777777777777778,0.0,1.0,972,1.337818958969711,10.0,22332.375046765635,132016.97230265,22332.375046765635,1.0,1.0,1.0,1.0
ridgecrest,yellowstone,A,True,1138.79496462784,100.0,False,1.5,5d,2,29,0.32222222222222224,1.6111111111111112,1.2413793103448276,0.23741007194244604,972,1.5252409962724092,5.0986607142857086,7128.612699110122,54354.870593641564,7128.612699110122,1.0,1.0,0.9969167523124358,0.9969167523124358
ridgecrest,yellowstone,A,True,1138.79496462784,100.0,False,1.5,1d,1,29,0.32222222222222224,0.32222222222222224,3.103448275862069,0.09455292908530319,972,1.4992816220183447,5.204545454545424,7128.612699110122,54354.870593641564,7128.612699110122,1.0,1.0,0.9054470709146968,0.9136690647482014
ridgecrest,yellowstone,A,True,1138.79496462784,100.0,False,2.5,5d,0,0,0.0,0.0,,,910,1.9808535083537495,9.0,7128.612699110122,54354.870593641564,7128.612699110122,,,,
ridgecrest,yellowstone,A,True,1138.79496462784,100.0,False,2.5,1d,0,0,0.0,0.0,,,910,3.127489554173739,0.0,7128.612699110122,54354.870593641564,7128.612699110122,,,,
ridgecrest,salton_brawley,A,False,348.82259225498905,100.0,False,1.5,5d,3,44,0.4888888888888889,2.444444444444444,1.2272727272727273,0.23638232271325796,972,1.740153304085518,4.097368421052631,50813.717485929825,250088.23968650695,50813.717485929825,1.0,1.0,0.9969167523124358,0.9969167523124358
ridgecrest,salton_brawley,A,False,348.82259225498905,100.0,False,1.5,1d,0,44,0.4888888888888889,0.4888888888888889,0.0,1.0,972,1.0925307518993383,4.769757909568324,50813.717485929825,250088.23968650695,50813.717485929825,1.0,1.0,1.0,1.0
ridgecrest,salton_brawley,A,False,348.82259225498905,100.0,False,2.5,5d,1,3,0.03333333333333333,0.16666666666666666,6.0,0.07756813417190776,953,3.3425128122903573,10.8,50813.717485929825,250088.23968650695,50813.717485929825,0.9917780061664954,0.998972250770812,0.8663926002055499,0.7677286742034943
ridgecrest,salton_brawley,A,False,348.82259225498905,100.0,False,2.5,1d,0,3,0.03333333333333333,0.03333333333333333,0.0,1.0,953,0.9917460567776811,0.0,50813.717485929825,250088.23968650695,50813.717485929825,1.0,1.0,1.0,1.0
ridgecrest,lassen,B,True,626.8532763949203,100.0,False,1.5,5d,0,2,0.022222222222222223,0.11111111111111112,0.0,1.0,854,1.7791148547003348,9.0,19204.77480748964,117411.11143447438,19204.77480748964,1.0,1.0,1.0,1.0
ridgecrest,lassen,B,True,626.8532763949203,100.0,False,1.5,1d,0,2,0.022222222222222223,0.022222222222222223,0.0,1.0,854,1.9452839315251491,0.0,19204.77480748964,117411.11143447438,19204.77480748964,1.0,1.0,1.0,1.0
ridgecrest,lassen,B,True,626.8532763949203,100.0,False,2.5,5d,0,0,0.0,0.0,,,196,0.45918367346938777,0.0,19204.77480748964,117411.11143447438,19204.77480748964,,,,
ridgecrest,lassen,B,True,626.8532763949203,100.0,False,2.5,1d,0,0,0.0,0.0,,,196,1.836734693877551,0.0,19204.77480748964,117411.11143447438,19204.77480748964,,,,
ridgecrest,mono_west_nv_mina,B,True,296.8487933724162,100.0,False,1.5,5d,2,7,0.07777777777777778,0.3888888888888889,5.142857142857142,0.06874328678839957,930,2.174724463061819,7.739999999999956,66419.56627590278,307951.7588714753,66419.56627590278,0.9938335046248715,0.998972250770812,0.829393627954779,0.802672147995889
ridgecrest,mono_west_nv_mina,B,True,296.8487933724162,100.0,False,1.5,1d,1,7,0.07777777777777778,0.07777777777777778,12.857142857142858,0.02685284640171858,930,1.9803935252215883,3.103448275862069,66419.56627590278,307951.7588714753,66419.56627590278,0.9085303186022611,0.9331963001027749,0.4850976361767729,0.4686536485097636
ridgecrest,mono_west_nv_mina,B,True,296.8487933724162,100.0,False,2.5,5d,1,3,0.03333333333333333,0.16666666666666666,6.0,0.031073446327683617,353,0.46572237960339946,0.0,66419.56627590278,307951.7588714753,66419.56627590278,0.9917780061664954,0.9578622816032888,0.5436793422404933,0.7677286742034943
ridgecrest,mono_west_nv_mina,B,True,296.8487933724162,100.0,False,2.5,1d,0,3,0.03333333333333333,0.03333333333333333,0.0,1.0,353,0.8186968838526912,0.0,66419.56627590278,307951.7588714753,66419.56627590278,1.0,1.0,1.0,1.0
ridgecrest,little_skull_mtn,B,True,167.2405432769011,100.0,False,1.5,5d,1,5,0.05555555555555555,0.2777777777777778,3.5999999999999996,0.0847682119205298,754,0.9323986358469117,6.0,172170.05081099493,645568.8780248822,172170.05081099493,1.0,1.0,0.8828365878725591,0.9033915724563206
ridgecrest,little_skull_mtn,B,True,167.2405432769011,100.0,False,1.5,1d,0,5,0.05555555555555555,0.05555555555555555,0.0,1.0,754,0.9184350132625995,0.0,172170.05081099493,645568.8780248822,172170.05081099493,1.0,1.0,1.0,1.0
ridgecrest,little_skull_mtn,B,True,167.2405432769011,100.0,False,2.5,5d,0,0,0.0,0.0,,,101,0.7128712871287128,0.0,172170.05081099493,645568.8780248822,172170.05081099493,,,,
ridgecrest,little_skull_mtn,B,True,167.2405432769011,100.0,False,2.5,1d,0,0,0.0,0.0,,,101,0.8910891089108911,0.0,172170.05081099493,645568.8780248822,172170.05081099493,,,,
ridgecrest,cedar_city_ut,B,True,452.8752675808203,100.0,False,1.5,5d,1,3,0.03333333333333333,0.16666666666666666,6.0,0.07120743034055728,968,1.480805782117656,6.0,32944.28840513006,178583.28673292627,32944.28840513006,0.9917780061664954,0.998972250770812,0.8509763617677287,0.7677286742034943
ridgecrest,cedar_city_ut,B,True,452.8752675808203,100.0,False,1.5,1d,0,3,0.03333333333333333,0.03333333333333333,0.0,1.0,968,1.442396414136663,4.907894736842099,32944.28840513006,178583.28673292627,32944.28840513006,1.0,1.0,1.0,1.0
ridgecrest,cedar_city_ut,B,True,452.8752675808203,100.0,False,2.5,5d,0,0,0.0,0.0,,,431,0.7587006960556845,0.0,32944.28840513006,178583.28673292627,32944.28840513006,,,,
ridgecrest,cedar_city_ut,B,True,452.8752675808203,100.0,False,2.5,1d,0,0,0.0,0.0,,,431,0.7308584686774942,0.0,32944.28840513006,178583.28673292627,32944.28840513006,,,,
ridgecrest,smith_valley_nv,C,True,372.851983791387,100.0,False,1.5,5d,0,2,0.022222222222222223,0.11111111111111112,0.0,1.0,908,1.3445091252359975,9.0,45493.9968067121,229493.9174357176,45493.9968067121,1.0,1.0,1.0,1.0
ridgecrest,smith_valley_nv,C,True,372.851983791387,100.0,False,1.5,1d,0,2,0.022222222222222223,0.022222222222222223,0.0,1.0,908,1.302706104468219,0.0,45493.9968067121,229493.9174357176,45493.9968067121,1.0,1.0,1.0,1.0
ridgecrest,smith_valley_nv,C,True,372.851983791387,100.0,False,2.5,5d,0,0,0.0,0.0,,,88,0.4090909090909091,0.0,45493.9968067121,229493.9174357176,45493.9968067121,,,,
ridgecrest,smith_valley_nv,C,True,372.851983791387,100.0,False,2.5,1d,0,0,0.0,0.0,,,88,0.0,0.0,45493.9968067121,229493.9174357176,45493.9968067121,,,,
ridgecrest,parkfield,C,False,261.3958444456314,100.0,False,1.5,5d,1,14,0.15555555555555556,0.7777777777777778,1.2857142857142856,0.36793422404933196,972,1.1064957288847461,3.6,82033.0399976959,362859.012523937,82033.0399976959,1.0,1.0,1.0,0.9969167523124358
ridgecrest,parkfield,C,False,261.3958444456314,100.0,False,1.5,1d,1,14,0.15555555555555556,0.15555555555555556,6.428571428571429,0.08735868448098665,972,1.1258967478738409,8.181818181818182,82033.0399976959,362859.012523937,82033.0399976959,0.9886947584789312,1.0,0.8920863309352518,0.7122302158273381
ridgecrest,parkfield,C,False,261.3958444456314,100.0,False,2.5,5d,0,1,0.011111111111111112,0.05555555555555556,0.0,1.0,943,1.2251780033328283,9.0,82033.0399976959,362859.012523937,82033.0399976959,1.0,1.0,1.0,1.0
ridgecrest,parkfield,C,False,261.3958444456314,100.0,False,2.5,1d,0,1,0.011111111111111112,0.011111111111111112,0.0,1.0,943,1.0905165883956978,0.0,82033.0399976959,362859.012523937,82033.0399976959,1.0,1.0,1.0,1.0
ridgecrest,mendocino,C,False,789.9403681005164,100.0,False,1.5,5d,8,41,0.45555555555555555,2.2777777777777777,3.5121951219512195,0.022610483042137718,972,1.1499921396747672,2.7272727272727275,13082.72046332296,87127.76085911499,13082.72046332296,1.0,0.8879753340184995,0.4398766700924974,0.9033915724563206
ridgecrest,mendocino,C,False,789.9403681005164,100.0,False,1.5,1d,1,41,0.45555555555555555,0.45555555555555555,2.1951219512195124,0.18705035971223022,972,1.1869421402462264,4.5,13082.72046332296,87127.76085911499,13082.72046332296,1.0,1.0,0.986639260020555,0.9671120246659815
ridgecrest,mendocino,C,False,789.9403681005164,100.0,False,2.5,5d,2,12,0.13333333333333333,0.6666666666666666,3.0,0.12538540596094552,972,1.266429281679621,4.5,13082.72046332296,87127.76085911499,13082.72046332296,1.0,1.0,0.9486125385405961,0.9290853031860226
ridgecrest,mendocino,C,False,789.9403681005164,100.0,False,2.5,1d,0,12,0.13333333333333333,0.13333333333333333,0.0,1.0,972,1.3185760144826202,9.0,13082.72046332296,87127.76085911499,13082.72046332296,1.0,1.0,1.0,1.0
ridgecrest,wasatch_slc,C,False,740.7980867653287,100.0,False,1.5,5d,0,2,0.022222222222222223,0.11111111111111112,0.0,1.0,829,1.2607169316648068,6.0,14554.686617513378,94654.31158609425,14554.686617513378,1.0,1.0,1.0,1.0
ridgecrest,wasatch_slc,C,False,740.7980867653287,100.0,False,1.5,1d,0,2,0.022222222222222223,0.022222222222222223,0.0,1.0,829,1.3609932374072424,2.4659340659340416,14554.686617513378,94654.31158609425,14554.686617513378,1.0,1.0,1.0,1.0
ridgecrest,wasatch_slc,C,False,740.7980867653287,100.0,False,2.5,5d,0,0,0.0,0.0,,,370,0.23942564074909362,0.2634754797441366,14554.686617513378,94654.31158609425,14554.686617513378,,,,
ridgecrest,wasatch_slc,C,False,740.7980867653287,100.0,False,2.5,1d,0,0,0.0,0.0,,,370,0.2748754800531773,0.0,14554.686617513378,94654.31158609425,14554.686617513378,,,,
ridgecrest,san_jacinto,C,False,271.95000593318883,100.0,False,1.5,5d,2,67,0.7444444444444445,3.7222222222222223,0.5373134328358209,0.6474820143884892,972,1.0929308668396467,2.618181818181818,76816.18821567565,344796.0696881728,76816.18821567565,1.0,1.0,1.0,1.0
ridgecrest,san_jacinto,C,False,271.95000593318883,100.0,False,1.5,1d,1,67,0.7444444444444445,0.7444444444444445,1.3432835820895521,0.30832476875642345,972,1.085453120870109,3.8371522094926336,76816.18821567565,344796.0696881728,76816.18821567565,1.0,1.0,0.998972250770812,0.9958890030832477
ridgecrest,san_jacinto,C,False,271.95000593318883,100.0,False,2.5,5d,0,8,0.08888888888888889,0.4444444444444445,0.0,1.0,938,1.2576857034100977,6.0,76816.18821567565,344796.0696881728,76816.18821567565,1.0,1.0,1.0,1.0
ridgecrest,san_jacinto,C,False,271.95000593318883,100.0,False,2.5,1d,0,8,0.08888888888888889,0.08888888888888889,0.0,1.0,938,1.153074848857126,8.304545454545435,76816.18821567565,344796.0696881728,76816.18821567565,1.0,1.0,1.0,1.0
denali,long_valley,A,True,3452.2461708034125,680.0,False,1.5,5d,16,73,0.8111111111111111,4.055555555555555,3.945205479452055,0.010277492291880781,972,1.0266470718957754,2.5250624999999993,28408.98368657287,201326.96397473075,7136.014065527946,1.0,0.605344295991778,0.22199383350462487,0.868448098663926
denali,long_valley,A,True,3452.2461708034125,680.0,False,1.5,1d,1,73,0.8111111111111111,0.8111111111111111,1.2328767123287672,0.28365878725590954,972,1.0097700885625485,3.673469387755102,28408.98368657287,201326.96397473075,7136.014065527946,1.0,1.0,0.998972250770812,0.9979445015416238
denali,long_valley,A,True,3452.2461708034125,680.0,False,2.5,5d,1,9,0.1,0.5,2.0,0.22404933196300103,972,1.1960472487362916,6.0,28408.98368657287,201326.96397473075,7136.014065527946,1.0,1.0,0.9979445015416238,0.9825282631038027
denali,long_valley,A,True,3452.2461708034125,680.0,False,2.5,1d,0,9,0.1,0.1,0.0,1.0,972,1.168979924698879,8.549999999999944,28408.98368657287,201326.96397473075,7136.014065527946,1.0,1.0,1.0,1.0
denali,coso,A,True,3657.901445017407,680.0,False,1.5,5d,3,47,0.5222222222222223,2.611111111111111,1.1489361702127658,0.3062692702980473,972,1.10219478917652,3.0000000000000004,25807.117142838968,186846.05393054007,6482.454738747553,1.0,1.0,0.998972250770812,0.9979445015416238
denali,coso,A,True,3657.901445017407,680.0,False,1.5,1d,1,47,0.5222222222222223,0.5222222222222223,1.9148936170212765,0.1644398766700925,972,1.025466669016574,4.090909090909091,25807.117142838968,186846.05393054007,6482.454738747553,1.0,1.0,0.9917780061664954,0.9825282631038027
denali,coso,A,True,3657.901445017407,680.0,False,2.5,5d,0,4,0.044444444444444446,0.22222222222222224,0.0,1.0,833,1.4663667266566511,9.0,25807.117142838968,186846.05393054007,6482.454738747553,1.0,1.0,1.0,1.0
denali,coso,A,True,3657.901445017407,680.0,False,2.5,1d,0,4,0.044444444444444446,0.044444444444444446,0.0,1.0,833,1.1820724536463871,2.63376623376623,25807.117142838968,186846.05393054007,6482.454738747553,1.0,1.0,1.0,1.0
denali,geysers,A,True,3194.9534940979197,680.0,False,1.5,5d,21,216,2.4,12.0,1.75,0.04933196300102775,972,1.025072022082699,1.7326459684893418,32306.765203119903,222481.52491457676,8115.092515968279,1.0,0.9938335046248715,0.7697841726618705,0.9907502569373073
denali,geysers,A,True,3194.9534940979197,680.0,False,1.5,1d,13,216,2.4,2.4,5.416666666666667,0.003083247687564234,972,1.0075287431281588,2.5144780876494015,32306.765203119903,222481.52491457676,8115.092515968279,0.9928057553956835,0.14388489208633093,0.04316546762589928,0.7821171634121274
denali,geysers,A,True,3194.9534940979197,680.0,False,2.5,5d,4,14,0.15555555555555556,0.7777777777777778,5.142857142857142,0.020554984583761562,972,1.0877041821702569,3.767763157894734,32306.765203119903,222481.52491457676,8115.092515968279,0.9938335046248715,0.8591983556012333,0.42137718396711205,0.7944501541623844
denali,geysers,A,True,3194.9534940979197,680.0,False,2.5,1d,2,14,0.15555555555555556,0.15555555555555556,12.857142857142858,0.011305241521068859,972,1.004091115477421,6.666666666666667,32306.765203119903,222481.52491457676,8115.092515968279,0.9085303186022611,0.6515930113052415,0.24768756423432683,0.4779033915724563
denali,yellowstone,A,True,3109.551769115477,680.0,False,1.5,5d,73,56,0.6222222222222222,3.111111111111111,23.464285714285715,0.003083247687564234,972,1.1695873755284727,4.5,33792.963510206064,230395.00501115885,8488.408652178503,0.6197327852004111,0.14388489208633093,0.04316546762589928,0.2343268242548818
denali,yellowstone,A,True,3109.551769115477,680.0,False,1.5,1d,60,56,0.6222222222222222,0.6222222222222222,96.42857142857143,0.0010277492291880781,972,1.0998128385461328,6.306650246305404,33792.963510206064,230395.00501115885,8488.408652178503,0.08633093525179857,0.0010277492291880781,0.0010277492291880781,0.024665981500513873
denali,yellowstone,A,True,3109.551769115477,680.0,False,2.5,5d,6,2,0.022222222222222223,0.11111111111111112,53.99999999999999,0.0013531799729364006,738,0.75866613061735,1.3846153846153848,33792.963510206064,230395.00501115885,8488.408652178503,0.31449126413155193,0.0010277492291880781,0.0010277492291880781,0.09969167523124357
denali,yellowstone,A,True,3109.551769115477,680.0,False,2.5,1d,6,2,0.022222222222222223,0.022222222222222223,270.0,0.0013531799729364006,738,1.47212543554007,0.0,33792.963510206064,230395.00501115885,8488.408652178503,0.022610483042137718,0.0010277492291880781,0.0010277492291880781,0.008221993833504625
denali,salton_brawley,A,False,4034.1263006289187,680.0,False,1.5,5d,1,72,0.8,4.0,0.25,0.7019527235354573,972,1.403925496162373,4.400999999999988,21936.15257901826,164678.29693508527,5510.11240227599,1.0,1.0,1.0,1.0
denali,salton_brawley,A,False,4034.1263006289187,680.0,False,1.5,1d,0,72,0.8,0.8,0.0,1.0,972,1.1631538734176468,5.625,21936.15257901826,164678.29693508527,5510.11240227599,1.0,1.0,1.0,1.0
denali,salton_brawley,A,False,4034.1263006289187,680.0,False,2.5,5d,0,14,0.15555555555555556,0.7777777777777778,0.0,1.0,916,1.7728134045283876,9.0,21936.15257901826,164678.29693508527,5510.11240227599,1.0,1.0,1.0,1.0
denali,salton_brawley,A,False,4034.1263006289187,680.0,False,2.5,1d,0,14,0.15555555555555556,0.15555555555555556,0.0,1.0,916,1.4417972458407928,0.0,21936.15257901826,164678.29693508527,5510.11240227599,1.0,1.0,1.0,1.0
denali,lassen,B,True,3068.807256316969,680.0,False,1.5,5d,1,0,0.0,0.0,,,885,1.131285651867833,9.0,34541.01193001028,234348.62535586153,8676.309919760346,,,,
denali,lassen,B,True,3068.807256316969,680.0,False,1.5,1d,0,0,0.0,0.0,,,885,0.9867920215377843,0.0,34541.01193001028,234348.62535586153,8676.309919760346,,,,
denali,lassen,B,True,3068.807256316969,680.0,False,2.5,5d,0,0,0.0,0.0,,,244,0.19672131147540983,0.0,34541.01193001028,234348.62535586153,8676.309919760346,,,,
denali,lassen,B,True,3068.807256316969,680.0,False,2.5,1d,0,0,0.0,0.0,,,244,0.0,0.0,34541.01193001028,234348.62535586153,8676.309919760346,,,,
denali,mono_west_nv_mina,B,True,3402.435969972006,680.0,False,1.5,5d,1,6,0.06666666666666667,0.3333333333333333,3.0,0.15729166666666666,959,1.9546654122885394,6.0,29102.699700346537,205137.07591292806,7310.267649759845,1.0,1.0,0.9897225077081192,0.9373072970195272
denali,mono_west_nv_mina,B,True,3402.435969972006,680.0,False,1.5,1d,0,6,0.06666666666666667,0.06666666666666667,0.0,1.0,959,1.4316050989067313,11.25,29102.699700346537,205137.07591292806,7310.267649759845,1.0,1.0,1.0,1.0
denali,mono_west_nv_mina,B,True,3402.435969972006,680.0,False,2.5,5d,1,1,0.011111111111111112,0.05555555555555556,18.0,0.020634920634920634,629,0.5606301488654429,0.0,29102.699700346537,205137.07591292806,7310.267649759845,0.8571428571428571,0.8591983556012333,0.4265159301130524,0.42034943473792397
denali,mono_west_nv_mina,B,True,3402.435969972006,680.0,False,2.5,1d,0,1,0.011111111111111112,0.011111111111111112,0.0,1.0,629,0.5138025726261021,0.0,29102.699700346537,205137.07591292806,7310.267649759845,1.0,1.0,1.0,1.0
denali,little_skull_mtn,B,True,3634.879845139867,680.0,False,1.5,5d,0,13,0.14444444444444443,0.7222222222222221,0.0,1.0,787,1.5013492475789993,9.0,26079.010833656306,188374.03207772956,6550.751346025266,1.0,1.0,1.0,1.0
denali,little_skull_mtn,B,True,3634.879845139867,680.0,False,1.5,1d,0,13,0.14444444444444443,0.14444444444444443,0.0,1.0,787,1.4364763198860035,0.0,26079.010833656306,188374.03207772956,6550.751346025266,1.0,1.0,1.0,1.0
denali,little_skull_mtn,B,True,3634.879845139867,680.0,False,2.5,5d,0,0,0.0,0.0,,,366,0.7622950819672131,0.0,26079.010833656306,188374.03207772956,6550.751346025266,,,,
denali,little_skull_mtn,B,True,3634.879845139867,680.0,False,2.5,1d,0,0,0.0,0.0,,,366,0.36885245901639346,0.0,26079.010833656306,188374.03207772956,6550.751346025266,,,,
denali,cedar_city_ut,B,True,3674.26910382603,680.0,False,1.5,5d,1,4,0.044444444444444446,0.22222222222222224,4.5,0.1050767414403778,846,1.548625374544945,9.0,25616.56055840087,185773.03265460863,6434.589088859066,0.9979445015416238,1.0,0.935251798561151,0.8468653648509764
denali,cedar_city_ut,B,True,3674.26910382603,680.0,False,1.5,1d,1,4,0.044444444444444446,0.044444444444444446,22.5,0.025974025974025976,846,1.8950139694820547,0.0,25616.56055840087,185773.03265460863,6434.589088859066,0.6855087358684481,0.9270298047276464,0.5025693730729702,0.2620760534429599
denali,cedar_city_ut,B,True,3674.26910382603,680.0,False,2.5,5d,0,0,0.0,0.0,,,202,0.0891089108910891,0.0,25616.56055840087,185773.03265460863,6434.589088859066,,,,
denali,cedar_city_ut,B,True,3674.26910382603,680.0,False,2.5,1d,0,0,0.0,0.0,,,202,0.0,0.0,25616.56055840087,185773.03265460863,6434.589088859066,,,,
denali,smith_valley_nv,C,True,3315.994211454072,680.0,False,1.5,5d,1,4,0.044444444444444446,0.22222222222222224,4.5,0.11512415349887133,885,2.000988233621837,9.0,30372.86539513272,212061.3174265464,7629.318847210078,0.9979445015416238,1.0,0.9496402877697842,0.8468653648509764
denali,smith_valley_nv,C,True,3315.994211454072,680.0,False,1.5,1d,0,4,0.044444444444444446,0.044444444444444446,0.0,1.0,885,1.8674208952927958,1.6918238993710677,30372.86539513272,212061.3174265464,7629.318847210078,1.0,1.0,1.0,1.0
denali,smith_valley_nv,C,True,3315.994211454072,680.0,False,2.5,5d,0,0,0.0,0.0,,,461,1.8480632166098545,1.7999999999999998,30372.86539513272,212061.3174265464,7629.318847210078,,,,
denali,smith_valley_nv,C,True,3315.994211454072,680.0,False,2.5,1d,0,0,0.0,0.0,,,461,2.7685156492097924,0.0,30372.86539513272,212061.3174265464,7629.318847210078,,,,
denali,parkfield,C,False,3572.553855061882,680.0,False,1.5,5d,0,26,0.28888888888888886,1.4444444444444442,0.0,1.0,972,2.1774680319120647,3.3749999999999996,26838.59836687132,192624.08047423983,6741.551107847928,1.0,1.0,1.0,1.0
denali,parkfield,C,False,3572.553855061882,680.0,False,1.5,1d,0,26,0.28888888888888886,0.28888888888888886,0.0,1.0,972,2.437335462564793,6.428571428571429,26838.59836687132,192624.08047423983,6741.551107847928,1.0,1.0,1.0,1.0
denali,parkfield,C,False,3572.553855061882,680.0,False,2.5,5d,0,3,0.03333333333333333,0.16666666666666666,0.0,1.0,844,1.1350757494461237,6.0,26838.59836687132,192624.08047423983,6741.551107847928,1.0,1.0,1.0,1.0
denali,parkfield,C,False,3572.553855061882,680.0,False,2.5,1d,0,3,0.03333333333333333,0.03333333333333333,0.0,1.0,844,0.9522620982421219,0.0,26838.59836687132,192624.08047423983,6741.551107847928,1.0,1.0,1.0,1.0
denali,mendocino,C,False,2974.6001432129274,680.0,False,1.5,5d,6,49,0.5444444444444444,2.722222222222222,2.2040816326530615,0.11819116135662898,972,1.0990685225309462,2.966326530612241,36375.84967080915,243966.5717357209,9137.200322273782,1.0,1.0,0.9496402877697842,0.9691675231243576
denali,mendocino,C,False,2974.6001432129274,680.0,False,1.5,1d,1,49,0.5444444444444444,0.5444444444444444,1.8367346938775513,0.2517985611510791,972,1.0946737294972677,5.238122171945695,36375.84967080915,243966.5717357209,9137.200322273782,1.0,1.0,0.998972250770812,0.986639260020555
denali,mendocino,C,False,2974.6001432129274,680.0,False,2.5,5d,2,7,0.07777777777777778,0.3888888888888889,5.142857142857142,0.044193216855087356,972,1.324195999274832,4.5,36375.84967080915,243966.5717357209,9137.200322273782,0.9938335046248715,0.9897225077081192,0.7420349434737924,0.7944501541623844
denali,mendocino,C,False,2974.6001432129274,680.0,False,2.5,1d,0,7,0.07777777777777778,0.07777777777777778,0.0,1.0,972,1.0890501639340648,9.0,36375.84967080915,243966.5717357209,9137.200322273782,1.0,1.0,1.0,1.0
denali,wasatch_slc,C,False,3427.3634529542646,680.0,False,1.5,5d,2,35,0.3888888888888889,1.9444444444444444,1.0285714285714287,0.16136363636363638,879,1.7226216244982318,9.0,28752.17779822162,203214.457490961,7222.2205287703955,1.0,1.0,0.9907502569373073,0.998972250770812
denali,wasatch_slc,C,False,3427.3634529542646,680.0,False,1.5,1d,2,35,0.3888888888888889,0.3888888888888889,5.142857142857142,0.03977272727272727,879,1.3153820765696842,1.8156521739130291,28752.17779822162,203214.457490961,7222.2205287703955,0.9938335046248715,0.9804727646454265,0.7050359712230215,0.7944501541623844
denali,wasatch_slc,C,False,3427.3634529542646,680.0,False,2.5,5d,1,1,0.011111111111111112,0.05555555555555556,18.0,0.006535947712418301,152,0.0,0.0,28752.17779822162,203214.457490961,7222.2205287703955,0.8571428571428571,0.3926002055498458,0.12435765673175746,0.42034943473792397
denali,wasatch_slc,C,False,3427.3634529542646,680.0,False,2.5,1d,1,1,0.011111111111111112,0.011111111111111112,90.0,0.006535947712418301,152,0.0,0.0,28752.17779822162,203214.457490961,7222.2205287703955,0.24357656731757452,0.3926002055498458,0.12435765673175746,0.07913669064748201
denali,san_jacinto,C,False,3959.8268260181962,680.0,False,1.5,5d,4,63,0.7,3.5,1.1428571428571428,0.3442959917780062,972,1.078068495514151,2.379605993340732,22623.621804657356,168675.07844441492,5682.796864272314,1.0,1.0,0.998972250770812,0.9979445015416238
denali,san_jacinto,C,False,3959.8268260181962,680.0,False,1.5,1d,0,63,0.7,0.7,0.0,1.0,972,1.1070797606672858,4.200763081395347,22623.621804657356,168675.07844441492,5682.796864272314,1.0,1.0,1.0,1.0
denali,san_jacinto,C,False,3959.8268260181962,680.0,False,2.5,5d,0,5,0.05555555555555555,0.2777777777777778,0.0,1.0,821,1.2415349571257002,9.0,22623.621804657356,168675.07844441492,5682.796864272314,1.0,1.0,1.0,1.0
denali,san_jacinto,C,False,3959.8268260181962,680.0,False,2.5,1d,0,5,0.05555555555555555,0.05555555555555555,0.0,1.0,821,1.2939557397535473,0.0,22623.621804657356,168675.07844441492,5682.796864272314,1.0,1.0,1.0,1.0
